onset	duration	trial_type	response_time	correct
8.8	2.2	male_corr_1	1.019	corr
11.0	2.2	female_corr_1	0.619	corr
13.2	2.2	male_corr_1	0.614	corr
17.6	2.2	female_corr_1	0.725	corr
22.0	2.2	male_corr_1	0.553	corr
26.4	2.2	male_corr_1	0.605	corr
28.6	2.2	male_corr_1	0.765	corr
37.4	2.2	female_corr_1	0.846	corr
39.6	2.2	female_corr_1	0.725	corr
41.8	2.2	male_corr_1	0.602	corr
44.0	2.2	male_corr_1	0.868	corr
46.2	2.2	female_corr_1	0.609	corr
50.6	2.2	female_corr_1	0.670	corr
52.8	2.2	male_corr_1	0.577	corr
55.0	2.2	female_corr_1	0.776	corr
57.2	2.2	female_corr_1	0.652	corr
59.4	2.2	female_corr_1	0.687	corr
63.8	2.2	male_corr_1	0.625	corr
66.0	2.2	female_corr_1	0.820	corr
68.2	2.2	female_corr_1	0.808	corr
74.8	2.2	male_corr_1	0.567	corr
77.0	2.2	male_corr_1	0.576	corr
81.4	2.2	female_corr_1	0.624	corr
85.8	2.2	male_corr_1	0.699	corr
88.0	2.2	female_corr_2	0.740	corr
90.2	2.2	male_corr_2	0.576	corr
96.8	2.2	female_corr_2	0.702	corr
103.4	2.2	female_corr_2	0.755	corr
105.6	2.2	female_corr_2	0.689	corr
107.8	2.2	male_corr_2	0.640	corr
110.0	2.2	male_corr_2	0.697	corr
112.2	2.2	male_corr_2	0.538	corr
116.6	2.2	female_corr_2	0.740	corr
121.0	2.2	male_corr_2	0.604	corr
123.2	2.2	male_corr_2	0.647	corr
125.4	2.2	female_corr_2	0.697	corr
127.6	2.2	female_corr_2	0.807	corr
134.2	2.2	male_corr_2	0.747	corr
138.6	2.2	male_corr_2	0.588	corr
140.8	2.2	female_corr_2	0.628	corr
143.0	2.2	female_corr_2	0.616	corr
145.2	2.2	male_corr_2	0.565	corr
147.4	2.2	female_corr_2	0.647	corr
149.6	2.2	female_corr_2	0.736	corr
154.0	2.2	female_corr_2	0.649	corr
158.4	2.2	male_corr_2	0.936	corr
160.6	2.2	male_corr_2	0.655	corr
165.0	2.2	male_corr_2	0.617	corr
169.4	2.2	male_corr_3	0.681	corr
171.6	2.2	female_corr_3	0.594	corr
176.0	2.2	female_corr_3	1.129	corr
178.2	2.2	male_corr_3	0.561	corr
184.8	2.2	male_corr_3	0.646	corr
189.2	2.2	female_corr_3	0.814	corr
193.6	2.2	female_corr_3	0.660	corr
195.8	2.2	female_corr_3	0.612	corr
198.0	2.2	male_corr_3	0.575	corr
200.2	2.2	female_corr_3	0.502	corr
202.4	2.2	male_corr_3	0.574	corr
204.6	2.2	female_corr_3	0.577	corr
209.0	2.2	female_corr_3	0.591	corr
211.2	2.2	female_corr_3	0.708	corr
213.4	2.2	male_corr_3	0.849	corr
215.6	2.2	female_corr_3	0.682	corr
222.2	2.2	male_corr_3	0.633	corr
224.4	2.2	male_corr_3	0.635	corr
231.0	2.2	male_corr_3	0.808	corr
233.2	2.2	female_corr_3	0.485	corr
237.6	2.2	male_corr_3	0.610	corr
239.8	2.2	male_corr_3	0.590	corr
242.0	2.2	male_corr_3	0.682	corr
244.2	2.2	female_corr_3	0.603	corr
