onset	duration	trial_type	response_time	correct
8.8	2.2	female_corr_1	0.893	corr
11.0	2.2	female_corr_1	0.591	corr
13.2	2.2	male_corr_1	0.641	corr
15.4	2.2	male_corr_1	1.070	corr
24.2	2.2	male_corr_1	1.128	corr
26.4	2.2	female_corr_1	0.573	corr
30.8	2.2	female_corr_1	1.043	corr
33.0	2.2	male_corr_1	0.603	corr
37.4	2.2	male_corr_1	1.148	corr
41.8	2.2	female_corr_1	0.935	corr
44.0	2.2	female_corr_1	0.516	corr
46.2	2.2	male_corr_1	0.607	corr
48.4	2.2	male_corr_1	0.653	corr
55.0	2.2	male_corr_1	0.958	corr
57.2	2.2	female_corr_1	0.682	corr
59.4	2.2	female_corr_1	0.625	corr
61.6	2.2	male_corr_1	0.630	corr
68.2	2.2	male_corr_1	0.873	corr
72.6	2.2	male_corr_1	0.769	corr
74.8	2.2	female_corr_1	0.706	corr
77.0	2.2	female_corr_1	0.617	corr
81.4	2.2	male_corr_1	0.902	corr
83.6	2.2	female_corr_1	0.615	corr
85.8	2.2	female_corr_1	0.574	corr
88.0	2.2	male_corr_2	0.610	corr
92.4	2.2	female_corr_2	0.699	corr
94.6	2.2	female_corr_2	0.525	corr
96.8	2.2	male_corr_2	0.573	corr
101.2	2.2	male_corr_2	0.740	corr
103.4	2.2	male_corr_2	0.738	corr
110.0	2.2	female_corr_2	0.669	corr
112.2	2.2	male_corr_2	0.597	corr
114.4	2.2	female_corr_2	0.494	corr
118.8	2.2	male_corr_2	0.602	corr
121.0	2.2	male_corr_2	0.544	corr
125.4	2.2	female_corr_2	0.591	corr
127.6	2.2	female_corr_2	0.506	corr
132.0	2.2	female_corr_2	0.655	corr
136.4	2.2	female_corr_2	0.552	corr
140.8	2.2	female_corr_2	1.047	corr
145.2	2.2	male_corr_2	0.659	corr
151.8	2.2	male_corr_2	1.012	corr
154.0	2.2	male_corr_2	0.604	corr
156.2	2.2	female_corr_2	0.595	corr
158.4	2.2	male_corr_2	0.560	corr
160.6	2.2	male_corr_2	0.466	corr
162.8	2.2	female_corr_2	0.541	corr
165.0	2.2	female_corr_2	0.623	corr
167.2	2.2	female_corr_3	0.474	corr
173.8	2.2	female_corr_3	0.672	corr
178.2	2.2	male_corr_3	0.557	corr
180.4	2.2	female_corr_3	0.574	corr
182.6	2.2	male_corr_3	0.737	corr
184.8	2.2	female_corr_3	0.736	corr
187.0	2.2	male_corr_3	0.790	corr
191.4	2.2	female_corr_3	0.808	corr
193.6	2.2	female_corr_3	0.596	corr
195.8	2.2	female_corr_3	0.606	corr
198.0	2.2	female_corr_3	0.508	corr
200.2	2.2	male_corr_3	0.668	corr
206.8	2.2	female_corr_3	0.618	corr
209.0	2.2	female_corr_3	0.518	corr
215.6	2.2	female_corr_3	1.415	corr
217.8	2.2	male_corr_3	0.631	corr
222.2	2.2	male_corr_3	0.752	corr
226.6	2.2	male_corr_3	0.630	corr
231.0	2.2	male_corr_3	0.692	corr
233.2	2.2	female_corr_3	0.564	corr
235.4	2.2	male_corr_3	0.562	corr
237.6	2.2	male_corr_3	0.582	corr
242.0	2.2	male_corr_3	0.831	corr
244.2	2.2	female_corr_3	0.568	corr
