onset	duration	trial_type	response_time	correct
11.0	2.2	female_corr_1	0.838	corr
13.2	2.2	male_corr_1	0.897	corr
15.4	2.2	male_corr_1	0.804	corr
17.6	2.2	male_corr_1	0.813	corr
19.8	2.2	female_corr_1	0.742	corr
26.4	2.2	male_corr_1	0.984	corr
33.0	2.2	female_corr_1	0.751	corr
37.4	2.2	female_corr_1	0.822	corr
39.6	2.2	female_corr_1	0.824	corr
41.8	2.2	male_corr_1	0.835	corr
44.0	2.2	male_corr_1	0.950	corr
46.2	2.2	female_corr_1	0.726	corr
50.6	2.2	male_corr_1	0.680	corr
52.8	2.2	male_corr_1	0.700	corr
57.2	2.2	female_corr_1	0.749	corr
59.4	2.2	female_corr_1	0.811	corr
61.6	2.2	female_corr_1	0.885	corr
66.0	2.2	female_corr_1	0.766	corr
68.2	2.2	male_corr_1	1.457	corr
70.4	2.2	male_corr_1	0.740	corr
72.6	2.2	female_corr_1	0.664	corr
74.8	2.2	male_corr_1	0.746	corr
79.2	2.2	male_corr_1	0.816	corr
83.6	2.2	female_corr_1	0.773	corr
88.0	2.2	male_corr_2	0.859	corr
90.2	2.2	female_corr_2	0.863	corr
92.4	2.2	female_corr_2	0.799	corr
101.2	2.2	male_corr_2	0.661	corr
105.6	2.2	female_corr_2	0.833	corr
107.8	2.2	male_corr_2	0.797	corr
114.4	2.2	male_corr_2	1.279	corr
116.6	2.2	male_corr_2	1.128	corr
118.8	2.2	female_corr_2	0.726	corr
121.0	2.2	male_corr_2	0.681	corr
123.2	2.2	male_corr_2	0.938	corr
125.4	2.2	female_corr_2	0.656	corr
127.6	2.2	female_corr_2	0.731	corr
132.0	2.2	female_corr_2	0.820	corr
134.2	2.2	male_corr_2	0.828	corr
138.6	2.2	male_corr_2	0.872	corr
140.8	2.2	female_corr_2	0.686	corr
143.0	2.2	female_corr_2	0.857	corr
145.2	2.2	female_corr_2	0.829	corr
147.4	2.2	male_corr_2	0.654	corr
156.2	2.2	female_corr_2	0.690	corr
158.4	2.2	male_corr_2	0.677	corr
162.8	2.2	female_corr_2	0.795	corr
165.0	2.2	male_corr_2	0.728	corr
167.2	2.2	male_corr_3	0.822	corr
173.8	2.2	female_corr_3	0.681	corr
176.0	2.2	female_corr_3	0.763	corr
178.2	2.2	male_corr_3	0.763	corr
182.6	2.2	female_corr_3	0.735	corr
184.8	2.2	female_corr_3	0.590	corr
189.2	2.2	female_corr_3	0.671	corr
191.4	2.2	male_corr_3	0.601	corr
193.6	2.2	male_corr_3	0.888	corr
195.8	2.2	male_corr_3	0.956	corr
200.2	2.2	female_corr_3	0.694	corr
204.6	2.2	female_corr_3	0.680	corr
206.8	2.2	male_corr_3	0.642	corr
213.4	2.2	female_corr_3	0.706	corr
215.6	2.2	male_corr_3	0.726	corr
217.8	2.2	male_corr_3	0.680	corr
220.0	2.2	male_corr_3	0.639	corr
224.4	2.2	male_corr_3	0.829	corr
228.8	2.2	female_corr_3	0.653	corr
231.0	2.2	male_corr_3	0.802	corr
235.4	2.2	female_corr_3	0.669	corr
239.8	2.2	female_corr_3	0.673	corr
242.0	2.2	male_corr_3	0.791	corr
244.2	2.2	female_corr_3	0.736	corr
