onset	duration	trial_type	response_time	correct
8.8	2.2	female_corr_1	1.007	corr
11.0	2.2	female_corr_1	0.814	corr
13.2	2.2	male_corr_1	0.666	corr
15.4	2.2	male_corr_1	0.863	corr
24.2	2.2	male_corr_1	1.057	corr
26.4	2.2	female_corr_1	0.849	corr
30.8	2.2	female_corr_1	1.135	corr
33.0	2.2	male_corr_1	0.716	corr
37.4	2.2	male_corr_1	0.876	corr
41.8	2.2	female_corr_1	0.841	corr
44.0	2.2	female_corr_1	0.782	corr
46.2	2.2	male_corr_1	0.886	corr
48.4	2.2	male_corr_1	0.886	corr
55.0	2.2	male_corr_1	0.878	corr
57.2	2.2	female_corr_1	0.858	corr
59.4	2.2	female_corr_1	0.871	corr
61.6	2.2	male_corr_1	0.794	corr
68.2	2.2	male_corr_1	0.853	corr
72.6	2.2	male_corr_1	0.771	corr
74.8	2.2	female_corr_1	0.956	corr
77.0	2.2	female_corr_1	0.769	corr
81.4	2.2	male_corr_1	0.784	corr
83.6	2.2	female_corr_1	0.855	corr
85.8	2.2	female_corr_1	0.760	corr
88.0	2.2	male_corr_2	0.722	corr
92.4	2.2	female_corr_2	0.910	corr
94.6	2.2	female_corr_2	0.614	corr
96.8	2.2	male_corr_2	0.760	corr
101.2	2.2	male_corr_2	0.726	corr
103.4	2.2	male_corr_2	0.605	corr
110.0	2.2	female_corr_2	0.793	corr
112.2	2.2	male_corr_2	0.847	corr
114.4	2.2	female_corr_2	0.832	corr
118.8	2.2	male_corr_2	0.804	corr
121.0	2.2	male_corr_2	0.645	corr
125.4	2.2	female_corr_2	1.018	corr
127.6	2.2	female_corr_2	0.800	corr
132.0	2.2	female_corr_2	0.711	corr
136.4	2.2	female_corr_2	0.959	corr
140.8	2.2	female_corr_2	1.081	corr
145.2	2.2	male_corr_2	0.763	corr
151.8	2.2	male_corr_2	0.792	corr
154.0	2.2	male_corr_2	0.800	corr
156.2	2.2	female_corr_2	0.919	corr
158.4	2.2	male_corr_2	0.937	corr
160.6	2.2	male_corr_2	0.903	corr
162.8	2.2	female_corr_2	0.946	corr
165.0	2.2	female_corr_2	1.163	corr
167.2	2.2	female_corr_3	1.186	corr
173.8	2.2	male_corr_3	0.849	corr
178.2	2.2	female_corr_3	0.862	corr
180.4	2.2	male_corr_3	0.905	corr
182.6	2.2	female_corr_3	0.674	corr
184.8	2.2	male_corr_3	0.679	corr
187.0	2.2	female_corr_3	0.899	corr
191.4	2.2	female_corr_3	1.021	corr
193.6	2.2	female_corr_3	0.854	corr
195.8	2.2	female_corr_3	0.862	corr
198.0	2.2	male_corr_3	0.794	corr
200.2	2.2	female_corr_3	0.794	corr
206.8	2.2	female_corr_3	0.988	corr
209.0	2.2	female_corr_3	1.180	corr
215.6	2.2	male_corr_3	0.962	corr
217.8	2.2	male_corr_3	0.670	corr
222.2	2.2	male_corr_3	0.697	corr
226.6	2.2	male_corr_3	0.922	corr
231.0	2.2	female_corr_3	0.828	corr
233.2	2.2	male_corr_3	0.742	corr
235.4	2.2	male_corr_3	0.776	corr
237.6	2.2	male_corr_3	0.740	corr
242.0	2.2	female_corr_3	0.906	corr
244.2	2.2	male_corr_3	0.993	corr
