onset	duration	trial_type	response_time	correct
11.0	2.2	female_corr_1	1.018	corr
13.2	2.2	male_corr_1	0.577	corr
15.4	2.2	male_corr_1	0.553	corr
19.8	2.2	male_corr_1	0.677	corr
22.0	2.2	female_corr_1	0.492	corr
28.6	2.2	male_corr_1	0.666	corr
33.0	2.2	female_corr_1	0.523	corr
35.2	2.2	male_corr_1	0.518	corr
37.4	2.2	male_corr_1	0.572	corr
41.8	2.2	err	0.613	err
44.0	2.2	female_corr_1	0.593	corr
46.2	2.2	male_corr_1	0.549	corr
55.0	2.2	female_corr_1	0.616	corr
57.2	2.2	female_corr_1	0.523	corr
59.4	2.2	male_corr_1	0.503	corr
61.6	2.2	male_corr_1	0.581	corr
63.8	2.2	female_corr_1	0.478	corr
70.4	2.2	male_corr_1	0.570	corr
72.6	2.2	female_corr_1	0.582	corr
74.8	2.2	female_corr_1	0.602	corr
77.0	2.2	male_corr_1	0.615	corr
79.2	2.2	female_corr_1	0.615	corr
81.4	2.2	err	0.634	err
85.8	2.2	male_corr_1	0.624	corr
90.2	2.2	female_corr_2	0.569	corr
92.4	2.2	male_corr_2	0.548	corr
99.0	2.2	male_corr_2	0.929	corr
101.2	2.2	female_corr_2	0.502	corr
105.6	2.2	male_corr_2	0.635	corr
112.2	2.2	male_corr_2	0.743	corr
114.4	2.2	female_corr_2	0.414	corr
116.6	2.2	female_corr_2	0.481	corr
118.8	2.2	female_corr_2	0.476	corr
121.0	2.2	female_corr_2	0.503	corr
123.2	2.2	male_corr_2	0.489	corr
125.4	2.2	female_corr_2	0.537	corr
129.8	2.2	female_corr_2	0.586	corr
134.2	2.2	female_corr_2	0.651	corr
138.6	2.2	male_corr_2	0.547	corr
140.8	2.2	female_corr_2	0.553	corr
143.0	2.2	male_corr_2	0.709	corr
145.2	2.2	female_corr_2	0.591	corr
147.4	2.2	male_corr_2	0.621	corr
154.0	2.2	female_corr_2	0.602	corr
156.2	2.2	male_corr_2	0.534	corr
158.4	2.2	male_corr_2	0.552	corr
162.8	2.2	male_corr_2	0.635	corr
165.0	2.2	male_corr_2	0.496	corr
169.4	2.2	male_corr_3	0.656	corr
176.0	2.2	female_corr_3	0.508	corr
180.4	2.2	male_corr_3	0.574	corr
182.6	2.2	err	0.488	err
184.8	2.2	male_corr_3	0.716	corr
187.0	2.2	female_corr_3	0.584	corr
189.2	2.2	male_corr_3	0.515	corr
193.6	2.2	female_corr_3	0.612	corr
195.8	2.2	female_corr_3	0.530	corr
200.2	2.2	female_corr_3	0.792	corr
202.4	2.2	female_corr_3	0.524	corr
204.6	2.2	female_corr_3	0.488	corr
211.2	2.2	male_corr_3	0.620	corr
213.4	2.2	female_corr_3	0.516	corr
217.8	2.2	female_corr_3	0.838	corr
222.2	2.2	male_corr_3	0.652	corr
226.6	2.2	female_corr_3	0.722	corr
228.8	2.2	male_corr_3	0.517	corr
231.0	2.2	male_corr_3	0.564	corr
233.2	2.2	male_corr_3	0.581	corr
237.6	2.2	male_corr_3	0.806	corr
239.8	2.2	male_corr_3	0.523	corr
242.0	2.2	female_corr_3	0.461	corr
244.2	2.2	female_corr_3	0.492	corr
