onset	duration	trial_type	response_time	correct
8.8	2.2	male_corr_1	0.773	corr
11.0	2.2	female_corr_1	0.645	corr
13.2	2.2	male_corr_1	0.735	corr
15.4	2.2	male_corr_1	0.814	corr
24.2	2.2	female_corr_1	0.735	corr
26.4	2.2	female_corr_1	0.692	corr
30.8	2.2	male_corr_1	0.705	corr
33.0	2.2	male_corr_1	0.762	corr
37.4	2.2	male_corr_1	0.712	corr
41.8	2.2	female_corr_1	0.671	corr
44.0	2.2	male_corr_1	0.692	corr
46.2	2.2	female_corr_1	0.669	corr
48.4	2.2	male_corr_1	1.310	corr
55.0	2.2	female_corr_1	0.717	corr
57.2	2.2	female_corr_1	0.785	corr
59.4	2.2	male_corr_1	0.776	corr
61.6	2.2	female_corr_1	0.673	corr
68.2	2.2	female_corr_1	0.845	corr
72.6	2.2	female_corr_1	0.901	corr
74.8	2.2	male_corr_1	0.727	corr
77.0	2.2	female_corr_1	0.697	corr
81.4	2.2	male_corr_1	0.749	corr
83.6	2.2	female_corr_1	0.925	corr
85.8	2.2	male_corr_1	0.760	corr
88.0	2.2	female_corr_2	0.686	corr
92.4	2.2	male_corr_2	0.886	corr
94.6	2.2	male_corr_2	0.748	corr
96.8	2.2	male_corr_2	0.803	corr
101.2	2.2	female_corr_2	0.725	corr
103.4	2.2	male_corr_2	1.015	corr
110.0	2.2	male_corr_2	0.711	corr
112.2	2.2	male_corr_2	0.662	corr
114.4	2.2	female_corr_2	0.597	corr
118.8	2.2	male_corr_2	0.703	corr
121.0	2.2	female_corr_2	0.578	corr
125.4	2.2	female_corr_2	0.727	corr
127.6	2.2	male_corr_2	0.723	corr
132.0	2.2	male_corr_2	0.692	corr
136.4	2.2	male_corr_2	0.888	corr
140.8	2.2	female_corr_2	0.559	corr
145.2	2.2	female_corr_2	0.742	corr
151.8	2.2	female_corr_2	0.980	corr
154.0	2.2	female_corr_2	0.751	corr
156.2	2.2	female_corr_2	0.948	corr
158.4	2.2	male_corr_2	0.749	corr
160.6	2.2	male_corr_2	1.211	corr
162.8	2.2	female_corr_2	0.728	corr
165.0	2.2	female_corr_2	0.780	corr
167.2	2.2	male_corr_3	0.924	corr
173.8	2.2	female_corr_3	0.865	corr
178.2	2.2	male_corr_3	0.624	corr
180.4	2.2	male_corr_3	0.825	corr
182.6	2.2	female_corr_3	0.687	corr
184.8	2.2	male_corr_3	0.623	corr
187.0	2.2	male_corr_3	0.693	corr
191.4	2.2	male_corr_3	0.689	corr
193.6	2.2	female_corr_3	0.771	corr
195.8	2.2	female_corr_3	0.854	corr
198.0	2.2	male_corr_3	0.846	corr
200.2	2.2	female_corr_3	0.776	corr
206.8	2.2	female_corr_3	0.771	corr
209.0	2.2	male_corr_3	0.671	corr
215.6	2.2	female_corr_3	0.738	corr
217.8	2.2	female_corr_3	0.584	corr
222.2	2.2	female_corr_3	0.835	corr
226.6	2.2	female_corr_3	1.021	corr
231.0	2.2	male_corr_3	0.808	corr
233.2	2.2	male_corr_3	0.907	corr
235.4	2.2	male_corr_3	0.862	corr
237.6	2.2	female_corr_3	0.882	corr
242.0	2.2	female_corr_3	0.955	corr
244.2	2.2	male_corr_3	0.736	corr
