onset	duration	trial_type	response_time	correct
8.8	2.2	male_corr_1	1.908	corr
11.0	2.2	female_corr_1	0.766	corr
13.2	2.2	male_corr_1	0.599	corr
17.6	2.2	female_corr_1	0.628	corr
22.0	2.2	male_corr_1	1.686	corr
26.4	2.2	male_corr_1	0.729	corr
28.6	2.2	male_corr_1	0.735	corr
37.4	2.2	female_corr_1	1.536	corr
39.6	2.2	female_corr_1	0.704	corr
41.8	2.2	err	1.245	err
44.0	2.2	male_corr_1	0.769	corr
46.2	2.2	female_corr_1	0.635	corr
50.6	2.2	female_corr_1	1.607	corr
52.8	2.2	male_corr_1	0.644	corr
55.0	2.2	female_corr_1	0.877	corr
57.2	2.2	female_corr_1	0.785	corr
59.4	2.2	female_corr_1	0.707	corr
63.8	2.2	male_corr_1	0.994	corr
66.0	2.2	female_corr_1	0.727	corr
68.2	2.2	female_corr_1	0.572	corr
74.8	2.2	male_corr_1	0.816	corr
77.0	2.2	male_corr_1	1.674	corr
81.4	2.2	female_corr_1	0.701	corr
85.8	2.2	male_corr_1	0.637	corr
88.0	2.2	female_corr_2	0.803	corr
90.2	2.2	male_corr_2	0.683	corr
96.8	2.2	female_corr_2	0.703	corr
103.4	2.2	female_corr_2	0.737	corr
105.6	2.2	female_corr_2	0.693	corr
107.8	2.2	male_corr_2	0.632	corr
110.0	2.2	male_corr_2	0.896	corr
112.2	2.2	male_corr_2	0.919	corr
116.6	2.2	female_corr_2	0.733	corr
121.0	2.2	err	1.900	err
123.2	2.2	male_corr_2	0.677	corr
125.4	2.2	female_corr_2	0.625	corr
127.6	2.2	female_corr_2	0.560	corr
134.2	2.2	male_corr_2	0.826	corr
138.6	2.2	male_corr_2	1.004	corr
140.8	2.2	female_corr_2	0.678	corr
143.0	2.2	female_corr_2	0.635	corr
145.2	2.2	male_corr_2	0.614	corr
147.4	2.2	female_corr_2	0.632	corr
149.6	2.2	female_corr_2	0.596	corr
154.0	2.2	female_corr_2	0.602	corr
158.4	2.2	male_corr_2	0.698	corr
160.6	2.2	male_corr_2	0.898	corr
165.0	2.2	male_corr_2	1.035	corr
169.4	2.2	male_corr_3	0.648	corr
171.6	2.2	female_corr_3	0.603	corr
176.0	2.2	err	1.400	err
178.2	2.2	female_corr_3	0.652	corr
184.8	2.2	female_corr_3	0.867	corr
189.2	2.2	male_corr_3	0.857	corr
193.6	2.2	male_corr_3	1.373	corr
195.8	2.2	female_corr_3	0.758	corr
198.0	2.2	female_corr_3	0.634	corr
200.2	2.2	female_corr_3	0.606	corr
202.4	2.2	male_corr_3	0.764	corr
204.6	2.2	female_corr_3	0.626	corr
209.0	2.2	male_corr_3	0.635	corr
211.2	2.2	female_corr_3	0.593	corr
213.4	2.2	female_corr_3	0.952	corr
215.6	2.2	female_corr_3	0.660	corr
222.2	2.2	male_corr_3	0.809	corr
224.4	2.2	female_corr_3	0.617	corr
231.0	2.2	male_corr_3	0.602	corr
233.2	2.2	male_corr_3	0.635	corr
237.6	2.2	male_corr_3	0.603	corr
239.8	2.2	female_corr_3	0.635	corr
242.0	2.2	male_corr_3	0.690	corr
244.2	2.2	male_corr_3	0.615	corr
