onset	duration	trial_type	response_time	correct
8.8	2.2	Concrete_corr_1	0.893	corr
11.0	2.2	Abstract_corr_1	0.859	corr
13.2	2.2	Concrete_corr_1	0.764	corr
17.6	2.2	Concrete_corr_1	0.661	corr
22.0	2.2	Abstract_corr_1	0.671	corr
26.4	2.2	Concrete_corr_1	0.853	corr
28.6	2.2	Concrete_corr_1	0.778	corr
37.4	2.2	Abstract_corr_1	0.660	corr
39.6	2.2	Abstract_corr_1	0.633	corr
41.8	2.2	Abstract_corr_1	0.649	corr
44.0	2.2	Concrete_corr_1	0.715	corr
46.2	2.2	Abstract_corr_1	0.856	corr
50.6	2.2	Abstract_corr_1	0.689	corr
52.8	2.2	Concrete_corr_1	0.685	corr
55.0	2.2	Concrete_corr_1	0.625	corr
57.2	2.2	Abstract_corr_1	0.862	corr
59.4	2.2	Concrete_corr_1	0.664	corr
63.8	2.2	Abstract_corr_1	0.744	corr
66.0	2.2	Abstract_corr_1	0.710	corr
68.2	2.2	Concrete_corr_1	0.680	corr
74.8	2.2	Concrete_corr_1	0.755	corr
77.0	2.2	Abstract_corr_1	0.555	corr
81.4	2.2	Abstract_corr_1	0.725	corr
85.8	2.2	Concrete_corr_1	0.697	corr
88.0	2.2	Concrete_corr_2	0.684	corr
90.2	2.2	Concrete_corr_2	0.634	corr
96.8	2.2	Concrete_corr_2	0.658	corr
103.4	2.2	Concrete_corr_2	0.644	corr
105.6	2.2	Abstract_corr_2	0.657	corr
107.8	2.2	Abstract_corr_2	0.587	corr
110.0	2.2	Abstract_corr_2	0.559	corr
112.2	2.2	Concrete_corr_2	0.711	corr
116.6	2.2	Abstract_corr_2	0.898	corr
121.0	2.2	Abstract_corr_2	0.630	corr
123.2	2.2	Concrete_corr_2	0.784	corr
125.4	2.2	Concrete_corr_2	0.744	corr
127.6	2.2	Abstract_corr_2	0.705	corr
134.2	2.2	Concrete_corr_2	0.654	corr
138.6	2.2	Abstract_corr_2	0.664	corr
140.8	2.2	Abstract_corr_2	0.622	corr
143.0	2.2	Abstract_corr_2	0.657	corr
145.2	2.2	Concrete_corr_2	0.642	corr
147.4	2.2	Abstract_corr_2	0.628	corr
149.6	2.2	Abstract_corr_2	0.655	corr
154.0	2.2	Abstract_corr_2	0.601	corr
158.4	2.2	Concrete_corr_2	0.712	corr
160.6	2.2	Concrete_corr_2	0.696	corr
165.0	2.2	Concrete_corr_2	0.750	corr
169.4	2.2	Abstract_corr_3	0.660	corr
171.6	2.2	Abstract_corr_3	0.887	corr
176.0	2.2	Concrete_corr_3	0.647	corr
178.2	2.2	Concrete_corr_3	0.645	corr
184.8	2.2	Abstract_corr_3	0.604	corr
189.2	2.2	Concrete_corr_3	0.627	corr
193.6	2.2	Concrete_corr_3	0.649	corr
195.8	2.2	Abstract_corr_3	0.647	corr
198.0	2.2	Concrete_corr_3	0.701	corr
200.2	2.2	Abstract_corr_3	0.664	corr
202.4	2.2	Concrete_corr_3	0.739	corr
204.6	2.2	Abstract_corr_3	0.708	corr
209.0	2.2	Abstract_corr_3	0.846	corr
211.2	2.2	Abstract_corr_3	0.720	corr
213.4	2.2	Concrete_corr_3	0.709	corr
215.6	2.2	Abstract_corr_3	1.169	corr
222.2	2.2	Concrete_corr_3	0.683	corr
224.4	2.2	Concrete_corr_3	0.633	corr
231.0	2.2	Concrete_corr_3	0.655	corr
233.2	2.2	Abstract_corr_3	1.223	corr
237.6	2.2	Abstract_corr_3	0.783	corr
239.8	2.2	Abstract_corr_3	0.741	corr
242.0	2.2	Concrete_corr_3	0.786	corr
244.2	2.2	Concrete_corr_3	0.631	corr
