onset	duration	trial_type	response_time	correct
8.8	2.2	male_corr_1	0.611	corr
11.0	2.2	female_corr_1	0.566	corr
13.2	2.2	female_corr_1	0.775	corr
15.4	2.2	male_corr_1	0.500	corr
17.6	2.2	female_corr_1	0.544	corr
22.0	2.2	female_corr_1	0.734	corr
26.4	2.2	male_corr_1	0.670	corr
30.8	2.2	male_corr_1	0.701	corr
33.0	2.2	female_corr_1	0.527	corr
37.4	2.2	female_corr_1	0.833	corr
39.6	2.2	male_corr_1	0.511	corr
46.2	2.2	female_corr_1	0.671	corr
52.8	2.2	male_corr_1	0.758	corr
55.0	2.2	male_corr_1	0.665	corr
57.2	2.2	male_corr_1	0.532	corr
59.4	2.2	female_corr_1	0.615	corr
63.8	2.2	male_corr_1	0.609	corr
66.0	2.2	male_corr_1	0.665	corr
70.4	2.2	male_corr_1	0.629	corr
74.8	2.2	male_corr_1	0.621	corr
79.2	2.2	female_corr_1	0.559	corr
81.4	2.2	female_corr_1	0.550	corr
83.6	2.2	female_corr_1	0.636	corr
85.8	2.2	female_corr_1	0.833	corr
90.2	2.2	male_corr_2	0.724	corr
92.4	2.2	female_corr_2	0.671	corr
94.6	2.2	female_corr_2	0.576	corr
96.8	2.2	female_corr_2	0.604	corr
101.2	2.2	male_corr_2	0.727	corr
103.4	2.2	female_corr_2	0.574	corr
110.0	2.2	female_corr_2	0.683	corr
112.2	2.2	male_corr_2	0.563	corr
114.4	2.2	male_corr_2	0.594	corr
118.8	2.2	male_corr_2	0.883	corr
121.0	2.2	male_corr_2	0.719	corr
125.4	2.2	female_corr_2	0.660	corr
132.0	2.2	female_corr_2	0.663	corr
134.2	2.2	female_corr_2	0.597	corr
138.6	2.2	male_corr_2	0.547	corr
140.8	2.2	female_corr_2	0.812	corr
143.0	2.2	male_corr_2	0.788	corr
147.4	2.2	male_corr_2	0.560	corr
151.8	2.2	female_corr_2	0.508	corr
154.0	2.2	male_corr_2	0.557	corr
156.2	2.2	female_corr_2	0.540	corr
158.4	2.2	male_corr_2	0.667	corr
162.8	2.2	male_corr_2	0.616	corr
165.0	2.2	female_corr_2	0.570	corr
167.2	2.2	female_corr_3	0.622	corr
169.4	2.2	male_corr_3	0.494	corr
171.6	2.2	male_corr_3	0.620	corr
180.4	2.2	male_corr_3	0.737	corr
182.6	2.2	female_corr_3	0.675	corr
184.8	2.2	female_corr_3	0.542	corr
187.0	2.2	male_corr_3	0.721	corr
189.2	2.2	male_corr_3	0.837	corr
191.4	2.2	female_corr_3	0.697	corr
193.6	2.2	female_corr_3	0.728	corr
195.8	2.2	female_corr_3	0.599	corr
204.6	2.2	female_corr_3	0.698	corr
206.8	2.2	male_corr_3	0.561	corr
209.0	2.2	male_corr_3	0.619	corr
215.6	2.2	female_corr_3	0.857	corr
217.8	2.2	female_corr_3	0.614	corr
220.0	2.2	male_corr_3	0.519	corr
224.4	2.2	male_corr_3	0.589	corr
228.8	2.2	male_corr_3	0.527	corr
231.0	2.2	female_corr_3	0.571	corr
233.2	2.2	male_corr_3	0.563	corr
237.6	2.2	male_corr_3	0.557	corr
239.8	2.2	female_corr_3	0.548	corr
244.2	2.2	female_corr_3	0.621	corr
