onset	duration	trial_type	response_time	correct
11.0	2.2	female_corr_1	1.260	corr
13.2	2.2	male_corr_1	0.740	corr
15.4	2.2	male_corr_1	0.841	corr
17.6	2.2	male_corr_1	0.829	corr
19.8	2.2	female_corr_1	0.899	corr
26.4	2.2	male_corr_1	1.007	corr
33.0	2.2	female_corr_1	0.914	corr
37.4	2.2	female_corr_1	0.891	corr
39.6	2.2	female_corr_1	0.778	corr
41.8	2.2	male_corr_1	1.120	corr
44.0	2.2	male_corr_1	0.840	corr
46.2	2.2	female_corr_1	0.868	corr
50.6	2.2	male_corr_1	1.009	corr
52.8	2.2	male_corr_1	0.617	corr
57.2	2.2	female_corr_1	0.989	corr
59.4	2.2	female_corr_1	0.754	corr
61.6	2.2	female_corr_1	0.701	corr
66.0	2.2	female_corr_1	1.040	corr
68.2	2.2	male_corr_1	0.791	corr
70.4	2.2	male_corr_1	0.783	corr
72.6	2.2	female_corr_1	0.942	corr
74.8	2.2	male_corr_1	1.149	corr
79.2	2.2	male_corr_1	1.093	corr
83.6	2.2	female_corr_1	1.033	corr
88.0	2.2	male_corr_2	1.192	corr
90.2	2.2	female_corr_2	0.675	corr
92.4	2.2	female_corr_2	0.945	corr
101.2	2.2	male_corr_2	0.740	corr
105.6	2.2	female_corr_2	0.639	corr
107.8	2.2	male_corr_2	0.656	corr
114.4	2.2	male_corr_2	1.336	corr
116.6	2.2	male_corr_2	0.678	corr
118.8	2.2	female_corr_2	0.672	corr
121.0	2.2	male_corr_2	1.104	corr
123.2	2.2	male_corr_2	0.634	corr
125.4	2.2	female_corr_2	0.587	corr
127.6	2.2	female_corr_2	0.829	corr
132.0	2.2	female_corr_2	0.743	corr
134.2	2.2	male_corr_2	0.725	corr
138.6	2.2	male_corr_2	1.095	corr
140.8	2.2	female_corr_2	0.612	corr
143.0	2.2	female_corr_2	1.101	corr
145.2	2.2	female_corr_2	0.736	corr
147.4	2.2	male_corr_2	0.720	corr
156.2	2.2	female_corr_2	0.726	corr
158.4	2.2	male_corr_2	0.488	corr
162.8	2.2	female_corr_2	0.698	corr
165.0	2.2	male_corr_2	0.744	corr
167.2	2.2	male_corr_3	1.411	corr
173.8	2.2	female_corr_3	1.003	corr
176.0	2.2	female_corr_3	0.817	corr
178.2	2.2	male_corr_3	1.015	corr
182.6	2.2	female_corr_3	0.728	corr
184.8	2.2	female_corr_3	1.205	corr
189.2	2.2	female_corr_3	0.585	corr
191.4	2.2	male_corr_3	0.605	corr
193.6	2.2	male_corr_3	0.768	corr
195.8	2.2	male_corr_3	0.953	corr
200.2	2.2	female_corr_3	0.736	corr
204.6	2.2	female_corr_3	1.153	corr
206.8	2.2	male_corr_3	0.627	corr
213.4	2.2	female_corr_3	0.697	corr
215.6	2.2	male_corr_3	0.532	corr
217.8	2.2	male_corr_3	0.740	corr
220.0	2.2	male_corr_3	0.880	corr
224.4	2.2	male_corr_3	0.954	corr
228.8	2.2	female_corr_3	0.626	corr
231.0	2.2	male_corr_3	1.902	corr
235.4	2.2	female_corr_3	0.636	corr
239.8	2.2	female_corr_3	1.010	corr
242.0	2.2	male_corr_3	0.906	corr
244.2	2.2	female_corr_3	0.854	corr
