onset	duration	trial_type	response_time	correct
8.8	2.2	err	0.950	err
11.0	2.2	female_corr_1	0.636	corr
13.2	2.2	female_corr_1	0.939	corr
15.4	2.2	male_corr_1	0.723	corr
17.6	2.2	female_corr_1	0.753	corr
22.0	2.2	female_corr_1	0.865	corr
26.4	2.2	male_corr_1	0.972	corr
30.8	2.2	male_corr_1	0.828	corr
33.0	2.2	female_corr_1	0.708	corr
37.4	2.2	female_corr_1	0.947	corr
39.6	2.2	male_corr_1	0.689	corr
46.2	2.2	female_corr_1	0.686	corr
52.8	2.2	male_corr_1	0.770	corr
55.0	2.2	male_corr_1	0.829	corr
57.2	2.2	male_corr_1	0.918	corr
59.4	2.2	female_corr_1	0.711	corr
63.8	2.2	male_corr_1	0.634	corr
66.0	2.2	male_corr_1	0.679	corr
70.4	2.2	male_corr_1	0.689	corr
74.8	2.2	male_corr_1	0.686	corr
79.2	2.2	female_corr_1	0.760	corr
81.4	2.2	female_corr_1	0.689	corr
83.6	2.2	female_corr_1	0.619	corr
85.8	2.2	female_corr_1	0.689	corr
90.2	2.2	male_corr_2	0.689	corr
92.4	2.2	female_corr_2	0.636	corr
94.6	2.2	female_corr_2	0.739	corr
96.8	2.2	female_corr_2	0.703	corr
101.2	2.2	male_corr_2	0.886	corr
103.4	2.2	female_corr_2	0.670	corr
110.0	2.2	female_corr_2	0.825	corr
112.2	2.2	male_corr_2	0.941	corr
114.4	2.2	male_corr_2	0.722	corr
118.8	2.2	male_corr_2	0.717	corr
121.0	2.2	male_corr_2	0.758	corr
125.4	2.2	female_corr_2	0.678	corr
132.0	2.2	female_corr_2	0.610	corr
134.2	2.2	female_corr_2	0.651	corr
138.6	2.2	male_corr_2	0.784	corr
140.8	2.2	female_corr_2	0.999	corr
143.0	2.2	male_corr_2	0.730	corr
147.4	2.2	male_corr_2	0.732	corr
151.8	2.2	female_corr_2	0.670	corr
154.0	2.2	male_corr_2	0.749	corr
156.2	2.2	female_corr_2	0.619	corr
158.4	2.2	male_corr_2	0.660	corr
162.8	2.2	male_corr_2	0.778	corr
165.0	2.2	female_corr_2	0.557	corr
167.2	2.2	female_corr_3	0.699	corr
169.4	2.2	male_corr_3	0.823	corr
171.6	2.2	male_corr_3	0.628	corr
180.4	2.2	male_corr_3	0.763	corr
182.6	2.2	female_corr_3	0.901	corr
184.8	2.2	female_corr_3	0.697	corr
187.0	2.2	male_corr_3	0.677	corr
189.2	2.2	male_corr_3	0.701	corr
191.4	2.2	female_corr_3	0.850	corr
193.6	2.2	female_corr_3	0.666	corr
195.8	2.2	female_corr_3	0.640	corr
204.6	2.2	female_corr_3	0.652	corr
206.8	2.2	male_corr_3	0.736	corr
209.0	2.2	male_corr_3	0.939	corr
215.6	2.2	female_corr_3	0.662	corr
217.8	2.2	female_corr_3	0.628	corr
220.0	2.2	male_corr_3	0.809	corr
224.4	2.2	male_corr_3	0.652	corr
228.8	2.2	male_corr_3	0.671	corr
231.0	2.2	female_corr_3	0.569	corr
233.2	2.2	male_corr_3	0.889	corr
237.6	2.2	male_corr_3	0.648	corr
239.8	2.2	female_corr_3	0.753	corr
244.2	2.2	female_corr_3	0.678	corr
